Customer ID,Customer Name,Article Count,Tax,Total Amount,Contract ID,Contract Mode,Product Type,Customer Type,Customer Sub Type,Region,Start Date,End Date
3000068827,LAASYA REDDY YALAKA,147,0.0,3390.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
4002084630,KOLA SRIKANTH (SPCOD),175,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000055965,Mayora India Pvt Ltd,7,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
5000018005,SBI SHAPURNAGAR,92,0.0,2475.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000058814,RAVIRALA KARUNAKAR,0,0.0,120.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000067761,SJI JIMR,13,0.0,5336.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000068593,SOWMYA ENTERPRISES,19,0.0,2145.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000052699,KAMAKSHI ASTRO GEMS,25,0.0,2170.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000062754,ASIA BOOK HOUSE,5,0.0,2545.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000062755,ASIA BOOK HOUSE,11,0.0,749.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000069110,KONAM HARITHA,53,0.0,1850.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000068297,ARROW ENGINEERING INDUSTRIES PVT LTD,7,0.0,1879.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1374935272,SOWMYA SELECTIONS,17,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000063189,Murtle Foot Innovations,22,0.0,1720.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
4002157091,S MADHUSUDHAN RAO,22,0.0,2000.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000069069,KALUVALA RAVALI,63,0.0,2035.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
4001732539,JULOORI SHRUTHI(HANS-CREATION-1),82,0.0,1980.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000013647,"ICFRE 
Institute of Forest Biodiversity",37,0.0,320.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000068557,SM UNIQUE COLLECTIONS,93,0.0,3895.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000062204,NYARA PRODUCTS,20,0.0,3622.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000056061,ABS FISHING,0,0.0,3573.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000060010,BETHESHIFT TECHNOLOGIES PVT LTD,11,0.0,895.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000068802,BOIENI JAYA MADHURI,11,0.0,375.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
5000017870,SBI KUKATPALLY,26,0.0,365.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1483342350,KANTA RUBBER PVT LTD,10,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000062203,NYARA PRODUCTS,4,0.0,510.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1549312857,BATTULA SANDHYA,20,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000051248,PREETHI COLLECTIONS,19,0.0,485.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000068592,KSR MART,0,0.0,5060.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000059404,SUMA GLOBAL COURIER,0,0.0,1028.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1483280861,GADDALA SNIGDA REDDY,39,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1803941244,SAMKRG PISTONS AND RINGS,44,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000063004,VASHISHT HOMEOPATHIC PHARMACEUTICALS,0,0.0,1680.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000070192,BHARAT BRUSHLESS MOTORS,0,0.0,465.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1386021727,NIKKI JEWELS,21,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000067602,MADDIREDDI ANUSHA,7,0.0,585.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000068280,VIVEK INDUSTRIES,7,0.0,830.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
4002144057,RAMYA SHRI BANDARI,1,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000057625,MICRO SYS AUTOMATION,1,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000070698,RANKERS BOOK,0,0.0,40.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
5000014772,APGVB,1262,0.0,43826.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000042684,Axis Bank(NAF),4078,0.0,253561.36,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000044891,CBI MUMBAI NAF,498552,0.0,17961225.45,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000025161,ICICI(NAF),24604,0.0,714088.8,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000041305,KL HITECH,4866,0.0,872826.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1561233562,OGB,0,0.0,135820.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000053459,UCO Bank,26954,0.0,1308956.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000006532,LAKSHMI ENTERPRISES,7424,0.0,124088.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000050206,K and S Group of Company,290,0.0,8360.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000050660,cash cow augmentation systems,672,0.0,49532.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000050738,M/s Hamstech Online Services Pvt Ltd,48,0.0,2880.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000051543,NEW MAX TELESHOPPING,1452,0.0,128662.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000051948,KRISHNA PEARLS & JEWELLERS,28,0.0,1984.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000053259,Monksays Superfoods private Limited,5332,0.0,248212.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000053326,SUPRACYN PRIVATE LIMITED,696,0.0,63202.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000058170,PUNARJEEVANI INDIA PVT LTD COD,712,0.0,67714.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000058692,P RAMANA,14,0.0,1892.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000059752,M/S TANGELLAPALLI MADHURI,108,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
1000059753,M/S JINNARAM SHOBHA RANI,440,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001605,1076 OF INCOME TAX,1062,0.0,56226.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001606,OFFICE OF COMMM OF CENTRAL TAX,312,0.0,9806.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001607,DG OF CENTRAL EXCISE,452,0.0,22656.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001642,354I INCOME TAX CIB,2200,0.0,26302.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001643,OFFICE OF REGIONAL DIRECTOR,852,0.0,28912.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001644,CUSTOMS & CENTRAL EXCISE/GST SECUNDERABAD COMM,858,0.0,10596.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001645,CIT TDS RANGE 14 COMMISSIONER,450,0.0,21312.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001646,SECURITY PRINTING PRESS,2404,0.0,1372368.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001649,CENTRAL BOARD OF DIRECT TAXES,154,0.0,9652.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001650,IT CENTRAL CIRCLE,852,0.0,21100.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001651,354O  INCOME TAX BB,480,0.0,14430.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001654,COMISSIONER OF CENTRAL EXCISE gst,934,0.0,38160.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001657,IT EXEMPTIONS,384,0.0,6550.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001658,COMMISSIONER OF IT RANGE III,172,0.0,5240.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001659,CUSTOMS COMMISSIONERATE,1042,0.0,86472.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001660,CCEST,434,0.0,11458.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001663,DLRL,328,0.0,17348.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001665,N R S C,750,0.0,40876.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001666,NATIONAL REMOTE SENSING CENTR,10,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001667,AFLE,408,0.0,655450.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001670,ECIL,1448,0.0,240932.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001674,354A  INCOME TAX,1252,0.0,78482.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001676,AIRPORTS AUTHORITY OF INDIA,196,0.0,13548.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001677,CCE AND ST,640,0.0,13948.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001680,ASST. COMM. P  AND V CUSTOMS A GST,640,0.0,12956.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001681,CUSTOMS AND GST APPEALS II COM,388,0.0,13110.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001682,1571 INCOME TAX,6,0.0,554.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001684,IG OF CBI,172,0.0,11010.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001685,"O/o Add CIT, Range-6",100,0.0,8544.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001687,TD PASSPORTS,142002,0.0,3547740.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001690,1655 INCOME TAX,12,0.0,920.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001691,SERVICE TAX,796,0.0,14892.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000001692,PR CIT 2,564,0.0,25286.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000002564,MINT OFFICE,3294,0.0,438510.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000002672,AG Office,9384,0.0,297088.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000002675,NIPHM,258,0.0,10784.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000002688,NFC,1196,0.0,43424.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000002689,GAIL,52,0.0,1970.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000002721,CGHS,292,0.0,40534.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000002784,EPFO,1656,0.0,34104.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000002785,NIRD,228,0.0,4368.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000002786,MANUU,1344,0.0,370888.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000002884,NIOS,142,0.0,5770.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000002885,O/o Addl CIT(TDS) Range-xv,208,0.0,7080.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000002959,354K-incometax,158,0.0,17690.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000003146,AFS HAKIMPET,224,0.0,117196.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000003384,AFSTN BGPET,24,0.0,36108.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000004442,GST SANGAREDDY,330,0.0,8380.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000004443,Dy Comm GST Uppal,930,0.0,18172.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000004444,"Asst.comm CT(K), GST Kukatpally Division",826,0.0,16342.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000004836,Astt.comm Malkajgiri Div GST,742,0.0,5972.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000005973,Asst.comm. Of GST Medchal,610,0.0,18432.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000005974,Asst.comm. Of GST Jeedimetla DIV,534,0.0,17806.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000006472,BUREAU OF Indian Standards,394,0.0,86928.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000008173,Central Forensic Science Laboratory,434,0.0,12482.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000008185,Central Detective Training Institute,114,0.0,0.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000008217,Central Administrative Tribunal,158,0.0,15056.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000008481,Directorate of Enforcement,520,0.0,26408.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000008542,IARC for Powder Metallurgy & New Materials,0,0.0,140.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000008543,GSI Bandlaguda,650,0.0,36874.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000009522,O/o FA & CAO (Traffic),320,0.0,20898.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000009812,"Assistant Commissioner, Central Tax, Nagole",1226,0.0,12344.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000009815,"Assistant Commissioner, Central Tax, Mehdipatnam",228,0.0,4402.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000010015,Govt. Medical Store Department,128,0.0,8992.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000010065,Indian Drugs and Pharmaceuticals Limited,344,0.0,6704.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000010092,Sr Divisinol Finanace Manager,376,0.0,7234.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000010292,"O/o the Pr, CIT (ReAC) -2 HYD",12,0.0,154.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000010791,GSI TRAINING INSTITUTE,84,0.0,4614.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000010814,State Bank of India,176,0.0,4412.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000010868,PRINICIPAL CIT-4,56,0.0,10374.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000010873,Pr.Commissioner of it(ReAC)(RU)-1,14,0.0,202.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000010874,Pr commissioner of Income Tax-1,204,0.0,6184.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000010942,Pr Cit (ReCA)(AU)-4,20,0.0,9970.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000010956,Commissioner of Income tax(IT&TP),266,0.0,7200.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000011008,"DIRECTORATE GENERAL OF VIGILANCE, CUSTOMS & CENTRAL TAX",130,0.0,4094.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000011124,INDIAN OIL CORPORATION LIMITED,178,0.0,7152.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000011436,PRCIT (REFAC),796,0.0,35154.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000011482,GST BANJARAHILLS DIVISION,588,0.0,14266.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000011810,"O/O INCOME TAX OFFICER(REFAC),GUNTUR",84,0.0,5688.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000011841,SHAMSHABAD GST DIVISION,306,0.0,5784.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000012446,Office of the Commissioner(AR) CESTAT,58,0.0,2384.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000012636,Subsidiary Intelligence Bureau,136,0.0,6184.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000012640,Ameerpet (GST Division),158,0.0,3916.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000013300,Central Tax & Customs(Tarnaka GST Division),170,0.0,3150.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000013363,M/S FALAKNUMA GST DIVISION,382,0.0,4874.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000013651,"O/o Official Liquidator, High court of Telangana & AP",182,0.0,6598.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000013701,"Pay & accounts Office, Archaeological Survey of India",70,0.0,10928.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000014253,M/s Central Drug Standard Control Drug,90,0.0,8462.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000014380,"Asst Commissioner Central Tax, AMBERPET GST Division",212,0.0,2220.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000014394,Institute of Hotel Management,70,0.0,1146.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
2000014634,FSSAI,128,0.0,2100.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000011996,ICICI BANK LTD,3258,0.0,108512.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012044,ICICI BANK LTD,376,0.0,49444.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012078,VARUN MOTORS,940,0.0,14150.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012150,SBI,222,0.0,212300.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012241,ICICI BANK LTD,1886,0.0,68194.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012242,ICICI BANK LTD,78,0.0,732.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012243,HPS(ADVANCE),14,0.0,438.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012244,HDFC BANK,976,0.0,28768.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012653,AXIS BANK,64,0.0,3694.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012667,AXIS BANK,240,0.0,5158.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012687,SHRIRAM LIFE INSURANCE LTD,6958,0.0,464660.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012699,HOMEO CARE INTERNATIONAL,792,0.0,35530.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012701,CESTAT,1908,0.0,21404.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012705,GENERALI CENTRAL INSURANCE Co Ltd,366,0.0,14584.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012730,1017 CCMB,1470,0.0,46208.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012737,KENDRIYA VIDYALAYA SANGATHAM,546,0.0,24934.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012891,BHEL,48,0.0,7716.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000012892,SHRIRAM LIFE,17208,0.0,988180.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000016758,932-ICICILOMBARD,2036,0.0,94564.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000023367,PHEROMONE CHEMICALS,122,0.0,20604.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000030604,Zentech Innovations,8642,0.0,353980.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000034967,Chintalapati Enterprises Pvt Ltd,34,0.0,3116.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000034968,Employees Provident Fund,1026,0.0,31094.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000035033,Pranidhi Veterinary Diagnostics,244,0.0,11126.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000037244,ST Jude medical india pvt ltd,0,0.0,10052.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000037546,Alltronix international ind,44,0.0,32332.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000037659,IFFCO TOKIO GIC LTD,406,0.0,22926.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000038022,OYE HAPPY GIFT COM PVT.LTD,22,0.0,2774.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000038918,M/s Sri Satya Jyothi Agro Foods,476,0.0,23956.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000039300,HYDERABAD EYE INSTITUTE,1732,0.0,87850.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000040257,LIC OF INDIA CBXII,174,0.0,482.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000040506,RKS motor pvt ltd,442,0.0,8732.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000040735,PROTECTOR OF EMIGRANTS(POE),38,0.0,1878.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000040979,UTI Infrastructure technology & Service Ltd,16152,0.0,297700.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000041803,state bank of india,150,0.0,1170.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000042643,Radiant Consumer Appliances Pvt Ltd,140,0.0,66894.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000042731,FLP TRADING PVT LTD,1794,0.0,408854.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000043013,FASHION HOUSE BY POONAM,1596,0.0,135422.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000043701,KOTAK MAHINDRA PRIME LTD,1856,0.0,38858.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000043820,BRUNDAVAN FASHION STORE,0,0.0,400.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000044754,STUDY PUNTO LEARNING PVT LTD,8,0.0,12132.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000044755,ABHISHEK PRODUCTS,416,0.0,85562.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000045033,INFOTRANS ENGINEERS PVT LTD,54,0.0,5664.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000045064,MANI NEEKANTI,224,0.0,10572.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000045351,PUZZOLANA MACHINERY FABRICATORS(HYD),134,0.0,21452.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000045578,DATAFLOW SERVICES(I) PVT LTD,1472,0.0,68252.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
3000046733,SBI INDUSTRIAL FINANCE BRANCH(09103),550,0.0,15210.0,-,-,All,All,All,All Offices,2025-08-01,2025-08-31
