Customer ID,Customer Name,Article Count,Tax,Total Amount,Contract ID,Contract Mode,Product Type,Customer Type,Customer Sub Type,Region,Start Date,End Date
1100008882,PAMULA KISHOR,1363,9742.00,62273.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
5000012481,"1807-SBI, LHO",1337,9466.00,62041.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000002141,862-DIRECTOR OF EVALUATION JNTU,1321,10229.99,67059.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1000056604,MS RAJU HERBALS,1288,13600.01,89144.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1837899456,PROF G RAM REDDY CENTRE FOR DISTANCE EDUCATION PGRRCDE OSMANIA UNIVERSITY,1283,6036.01,39569.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1000057972,PUNNA RAJINI CO ANSHU COLLECTIONS,1261,7178.00,47058.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000002182,670-DIRECTOR GENERAL OF POLICE,1255,9980.00,65355.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1623603378,MAIDEN DROP EDU FOUNDATION,1245,63892.02,418852.02,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1290900785,FASTEX LOGISTICS PRIVATE LIMITED,1242,10332.01,67754.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1100007035,R.Sudhakar,1233,8462.00,52730.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1654008746,BHARAT INSTITUTE OF ENGINEERING AND TECHNOLOGY,1215,7286.03,47759.03,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1942739847,Vivifi India Finance  Private Limited,1208,4164.01,27284.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1146490887,anusha pandalaneni,1197,10499.99,68847.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000054161,Frontline,1193,2397.99,15719.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000000744,ROAD TRANSPORT AUTHORITY,1192,10088.00,66112.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000000684,RTA MEDAK,1153,9347.99,61270.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000053492,P F FASHION JEWELLERY,1148,8124.00,53268.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000002156,DIRECTOR OF MEDICAL EDUCATIO,1108,9771.98,64067.98,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000000255,RTA MAHABUBABAD,1098,9289.99,60895.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000039300,HYDERABAD EYE INSTITUTE,1081,8134.00,53280.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000047160,M/s Outlook English,1072,1527.00,10015.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000012213,1825-Director of Govt Exams (Outward Mail),1068,7698.00,50476.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000067796,Avon solutions logistics,1067,11656.01,76427.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000015642,Joint Director RNTCP,1063,68491.83,448991.83,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1633778499,SHRIRAM FINANCE LIMITED KARIMNAGAR,1061,10575.99,69335.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000063140,THE HINDU ENGLISH WEEKLY,1040,1302.00,8526.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000050460,ANDHRA LEGAL DECISIONS,1034,2982.00,19550.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
5000002956,1537-state bank of india,1032,5586.01,36612.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1100006471,T Srinivasu Rao,978,5828.00,35968.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000001195,MVI,976,7203.66,47223.66,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000001196,RTA Warangal Rural,921,4968.01,32575.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
2000002564,INDIA GOVT MINT SPMCIL,917,34491.94,226098.94,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1287442693,Bathina Srihari,912,8671.99,56847.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
5000001110,LIC OF INDIA,901,6890.01,45149.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000050768,RK Collections,892,12238.00,80217.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1787220894,Lingala Vivek Kumar Mahantha,884,6468.00,41376.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
2000002784,854-EPFO,854,4162.00,27281.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000014343,1957-M/S INDUSIND BANK LTD,848,5440.00,35666.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000054162,Sportstar,839,1732.00,11358.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000056235,ANDHRA LEGAL DECISIONS CRIMINAL,833,2423.99,15889.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000016758,932-932-ICICILOMBARD,826,7012.00,45966.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
2000001677,1561-CCE AND ST,822,3580.00,23443.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1314191728,KAPIL CHITS HYDERABAD  PRIVATE LIMITED,821,6999.99,45897.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
5000013923,STATE BANK OF INDIA SMECC CEN,821,3192.01,20927.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000053840,ERUVAAKA,816,1390.00,9110.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000003071,RTA NIRMAL,815,5806.00,38063.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000002131,950-RTA THOLICHOWKI,806,2756.00,18070.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1100000213,G Kavitha,798,7354.00,49222.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000053503,2249-Heritage Health Insurance TPA pvt ltd,797,4920.00,32244.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
5000014171,1888-SBI Regional manager,785,3212.00,21076.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1000051543,2044-NEW MAX TELESHOPPING,780,11663.99,76443.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000002163,175-ADMINISTRATIVE STAFF COLLEGE,779,8816.00,57800.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000002157,953-RTA BAHADHURPURA,777,2660.00,17423.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1428676046,Venkateshwar Rao,777,6122.00,39250.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000000686,RTA SIDDIPET,776,6438.02,42203.02,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
2000011436,2108-PRCIT (REFAC),775,3408.00,22341.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000041803,STATE BANK OF INDIA,764,3234.00,21177.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
5000002984,460-LIC CITY BRACH-III,762,3052.00,20004.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1120010102,MEDAK DISTRICT ADVOCATES MUTUALLY AIDED CO OP SOCIETY,754,7030.00,47294.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000066838,Sahrudaya Health Care  Private Limited,752,5860.00,38404.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000052487,Unified Council Educational Service,749,6613.99,43348.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1962115361,Malathi Associates,741,6174.00,40469.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
2000001606,1736-OFFICE OF COMMM OF CENTRAL TAX,737,3674.00,24080.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
2000010255,7853-M/s Sr.Administrative Officer,734,27887.98,182801.98,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
2000002688,NFC,724,6516.00,42705.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000053854,YOU AND & I Sudesh. S. Sudesh. S. S,722,1216.00,7970.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000003687,DIRECTOR CENTRE OF DISTANCE,721,3736.00,24481.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
2000001607,DG OF CENTRAL EXCISE,717,7104.01,46568.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000007977,RTO ASIFABAD,715,6048.00,39653.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000043701,Kotak Mahindra Prime Limit,711,3858.00,25308.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1600825829,AARVEE ENGINEERING CONSULTANTS LIMITED,703,6114.00,40064.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1000059223,BOMMAKANTI SHIRISHA CO ANSHU JEWEL,684,4078.00,26733.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000060471,2303-M/s Council for the indian School Certificate Examination,680,6653.99,43610.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1000058376,CHAMUNDESWARI GORENTLA,677,8526.00,55854.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1100000035,THE ADVOCATE MUTUALLY AIDED CO OP SOCIETY SEC SECBAD,668,4668.00,29090.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1765407610,VARSITY SOUTH EDUCATION MANAGEMENT PRIVATE LIMITED,665,17890.06,117280.06,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000048289,Bhakti Patrika,655,1204.00,7890.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000001259,RTA BHUPALPALLY,655,5536.00,36293.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000000699,RTA Nizamabad,650,3724.00,24423.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1100008883,LODI SHYLAJA,617,3318.00,19954.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000012688,1647-MITHRA AGENCIES,613,2644.00,17343.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
2000002786,MANNU,605,5594.00,36665.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000002158,RTA MALAKPET,604,2096.00,13730.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000004008,C and DSE,600,5546.00,36377.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
4001634338,2251-Lotus Law Associates,596,4068.00,26664.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000000742,ROAD TRANSPORT AUTHORITY,590,4992.00,32722.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000004278,951K-RTA Kukatpally,590,2016.00,13226.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000003070,RTA ADILABAD,581,3982.00,26109.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000001194,MVI,581,2794.00,18341.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1469333243,Bharat Petroleum Corp Ltd Warangal Retail Territory,580,4716.01,30938.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000001179,BENJAMIN,574,4084.00,26778.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000002135,1066-IGNOU,569,3737.99,24516.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1709725541,AKRITI OPHTHALMIC,567,41628.01,272902.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1000059264,ASWINI HOMEO AND AYURVEDIC PRODUCTS,566,7048.00,46192.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000001193,MVI,563,4192.00,27489.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1213744688,FILM NAGAR CULTURAL CENTRE,561,2096.01,13735.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1000056929,NADELLA VENKAT CHAITANYA,557,3530.00,23088.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000011011,State Bank of India,555,4896.00,32109.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1218050753,PROJECT GTO PUBLISHING LLP,550,8755.01,57394.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000065748,DREAMY DESIGNS,550,3774.00,24742.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
2000001674,354A- INCOME TAX,545,4970.01,32571.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
5000002982,1566-SBI  GACHIBOWLI,542,7758.00,50854.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000045578,Dataflow Services I Pvt Lt,540,5774.00,37815.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
2000001605,1076- O/o INCOME TAX,537,3318.00,21760.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1933151701,THE ICFAI SOCIETY IUP PUBLICATIONS,533,10825.98,70977.98,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
2000001670,ECIL,532,23319.98,152890.98,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1000057594,SRI GANESHA ENTERPRISES,531,9564.00,62694.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000000691,ROAD TRANSPORT AUTHORITY,525,2970.00,19469.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
4002327800,2349-Pra-Jewels,519,3128.00,20493.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000002174,REGIONAL PROVIDENT FUND,514,3484.00,22833.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000000700,RTA Armoor,512,4331.99,28395.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1459643906,Dean ESIC MEDICAL COLLEGE HOSPITAL,502,4058.00,26609.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000045333,RTO Shadnagar,487,3418.00,22387.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000002120,CHIEF ENGINEER R D,482,5396.00,35355.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000034968,1839-Employees Provident Fund,473,2954.00,19346.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000047161,Outlook Money,470,655.00,4295.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000043013,2078-FASHION HOUSE BY POONAM,458,6583.99,43158.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000001198,Controller Of Examinations KU,456,4624.00,30324.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1829060733,vaigha  weaves,449,7971.35,52238.35,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1110308053,GOOD HEALTH INSURANCE TPA LIMITED,432,2666.01,17482.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
5000002980,1086-BHARATH DYNAMIC LTD,430,3386.00,22155.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
5000003902,LIC SATHUPALLI,428,3654.00,23950.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1954268728,SHYAM BABU,424,4668.00,30592.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1230214418,KAPIL CONSULTANCY SERVICES PVT LTD,423,3009.99,19728.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000002170,DR BRAOU EXAMS,422,18912.00,123883.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1812667191,SBI SMECC CYBERABAD,419,2022.00,13259.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1000054485,KESAN NOVUS,418,2754.01,18060.01,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1470348718,BAIROJU MANICHANDANA,416,3680.00,24032.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000012244,1649-HDFC BANK,415,2330.00,15292.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
2000001646,SECURITY PRINTING PRESS,413,35485.96,232620.96,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
4002069569,2311-K GOUTAMI- SRI VINAYAKA COLLECTIONS,412,4583.99,30038.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000015772,"2172-THE CEO, TELANGANA STATE WAQF BOARD",402,2350.00,15382.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
3000070438,FAMILY HEALTH PLAN INSURANCE TPA LIMITED,398,1826.00,11975.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
5000018365,EPFO-RO-Banjara Hills,397,1956.00,12810.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1000159712,CHANDER RAO VUTUKURU SITARAM,393,34156.00,227623.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
5000003809,LIC BHADRACHALAM,388,3025.99,19837.99,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1538677941,Income Tax Appellate Tribunal Hyderabad,387,3037.38,19910.38,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
1719632319,ALOK RAJ  SAKSENA,384,2076.00,13309.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
6000016823,2273-M/S TELANGANA REAL ESTATE REGULATORY AUTHORITY,382,1906.00,12480.00,-,-,All,All,All,All Offices,2026-05-01,2026-05-31
